"","edad","sexo","year","poblacion"
"800",96,"Mujeres",2014,14299
"801",97,"Hombres",2014,3174
"802",97,"Mujeres",2014,10473
"803",98,"Hombres",2014,2110
"804",98,"Mujeres",2014,7714
"805",99,"Hombres",2014,1528
"806",99,"Mujeres",2014,5656
"807",100,"Hombres",2014,2969
"808",100,"Mujeres",2014,10636
"809",0,"Hombres",2013,233648
"810",0,"Mujeres",2013,219646
"811",1,"Hombres",2013,245056
"812",1,"Mujeres",2013,230560
"813",2,"Hombres",2013,248322
"814",2,"Mujeres",2013,233093
"815",3,"Hombres",2013,254871
"816",3,"Mujeres",2013,237960
"817",4,"Hombres",2013,268364
"818",4,"Mujeres",2013,251245
"819",5,"Hombres",2013,258523
"820",5,"Mujeres",2013,242495
"821",6,"Hombres",2013,256405
"822",6,"Mujeres",2013,240755
"823",7,"Hombres",2013,250251
"824",7,"Mujeres",2013,236681
"825",8,"Hombres",2013,248464
"826",8,"Mujeres",2013,233385
"827",9,"Hombres",2013,242838
"828",9,"Mujeres",2013,230734
"829",10,"Hombres",2013,233959
"830",10,"Mujeres",2013,221035
"831",11,"Hombres",2013,231683
"832",11,"Mujeres",2013,220010
"833",12,"Hombres",2013,233026
"834",12,"Mujeres",2013,218262
"835",13,"Hombres",2013,226310
"836",13,"Mujeres",2013,214528
"837",14,"Hombres",2013,221120
"838",14,"Mujeres",2013,206769
"839",15,"Hombres",2013,220952
"840",15,"Mujeres",2013,209264
"841",16,"Hombres",2013,218519
"842",16,"Mujeres",2013,207498
"843",17,"Hombres",2013,219208
"844",17,"Mujeres",2013,205914
"845",18,"Hombres",2013,223200
"846",18,"Mujeres",2013,209188
"847",19,"Hombres",2013,232601
"848",19,"Mujeres",2013,219266
"849",20,"Hombres",2013,240917
"850",20,"Mujeres",2013,229477
"851",21,"Hombres",2013,241896
"852",21,"Mujeres",2013,230924
"853",22,"Hombres",2013,245742
"854",22,"Mujeres",2013,237947
"855",23,"Hombres",2013,253050
"856",23,"Mujeres",2013,247016
"857",24,"Hombres",2013,260090
"858",24,"Mujeres",2013,256576
"859",25,"Hombres",2013,267563
"860",25,"Mujeres",2013,265078
"861",26,"Hombres",2013,276701
"862",26,"Mujeres",2013,275837
"863",27,"Hombres",2013,290031
"864",27,"Mujeres",2013,287894
"865",28,"Hombres",2013,304438
"866",28,"Mujeres",2013,301433
"867",29,"Hombres",2013,317488
"868",29,"Mujeres",2013,313170
"869",30,"Hombres",2013,339203
"870",30,"Mujeres",2013,332502
"871",31,"Hombres",2013,357162
"872",31,"Mujeres",2013,347067
"873",32,"Hombres",2013,377192
"874",32,"Mujeres",2013,364815
"875",33,"Hombres",2013,389367
"876",33,"Mujeres",2013,375931
"877",34,"Hombres",2013,410096
"878",34,"Mujeres",2013,391443
"879",35,"Hombres",2013,417958
"880",35,"Mujeres",2013,395433
"881",36,"Hombres",2013,424906
"882",36,"Mujeres",2013,403532
"883",37,"Hombres",2013,422856
"884",37,"Mujeres",2013,399739
"885",38,"Hombres",2013,419058
"886",38,"Mujeres",2013,397694
"887",39,"Hombres",2013,408543
"888",39,"Mujeres",2013,387403
"889",40,"Hombres",2013,406659
"890",40,"Mujeres",2013,386039
"891",41,"Hombres",2013,398534
"892",41,"Mujeres",2013,380189
"893",42,"Hombres",2013,393027
"894",42,"Mujeres",2013,375501
"895",43,"Hombres",2013,387070
"896",43,"Mujeres",2013,373434
"897",44,"Hombres",2013,383367
"898",44,"Mujeres",2013,370849
"899",45,"Hombres",2013,383340
"900",45,"Mujeres",2013,373861
"901",46,"Hombres",2013,372599
"902",46,"Mujeres",2013,364155
"903",47,"Hombres",2013,368029
"904",47,"Mujeres",2013,362847
"905",48,"Hombres",2013,371735
"906",48,"Mujeres",2013,367894
"907",49,"Hombres",2013,353491
"908",49,"Mujeres",2013,350226
"909",50,"Hombres",2013,339973
"910",50,"Mujeres",2013,339573
"911",51,"Hombres",2013,330497
"912",51,"Mujeres",2013,332224
"913",52,"Hombres",2013,331546
"914",52,"Mujeres",2013,333985
"915",53,"Hombres",2013,321337
"916",53,"Mujeres",2013,324869
"917",54,"Hombres",2013,312964
"918",54,"Mujeres",2013,317991
"919",55,"Hombres",2013,303665
"920",55,"Mujeres",2013,310586
"921",56,"Hombres",2013,282446
"922",56,"Mujeres",2013,289806
"923",57,"Hombres",2013,272775
"924",57,"Mujeres",2013,281184
"925",58,"Hombres",2013,258327
"926",58,"Mujeres",2013,269322
"927",59,"Hombres",2013,258446
"928",59,"Mujeres",2013,268386
"929",60,"Hombres",2013,257050
"930",60,"Mujeres",2013,266500
"931",61,"Hombres",2013,238454
"932",61,"Mujeres",2013,250570
"933",62,"Hombres",2013,232098
"934",62,"Mujeres",2013,245260
"935",63,"Hombres",2013,238693
"936",63,"Mujeres",2013,256454
"937",64,"Hombres",2013,249266
"938",64,"Mujeres",2013,267943
"939",65,"Hombres",2013,226623
"940",65,"Mujeres",2013,245325
"941",66,"Hombres",2013,214246
"942",66,"Mujeres",2013,235495
"943",67,"Hombres",2013,222325
"944",67,"Mujeres",2013,245955
"945",68,"Hombres",2013,210156
"946",68,"Mujeres",2013,234058
"947",69,"Hombres",2013,204795
"948",69,"Mujeres",2013,229915
"949",70,"Hombres",2013,175399
"950",70,"Mujeres",2013,197954
"951",71,"Hombres",2013,159559
"952",71,"Mujeres",2013,181997
"953",72,"Hombres",2013,191827
"954",72,"Mujeres",2013,223839
"955",73,"Hombres",2013,124084
"956",73,"Mujeres",2013,150678
"957",74,"Hombres",2013,138724
"958",74,"Mujeres",2013,169579
"959",75,"Hombres",2013,151445
"960",75,"Mujeres",2013,188689
"961",76,"Hombres",2013,159382
"962",76,"Mujeres",2013,206529
"963",77,"Hombres",2013,151159
"964",77,"Mujeres",2013,196781
"965",78,"Hombres",2013,144137
"966",78,"Mujeres",2013,192827
"967",79,"Hombres",2013,140979
"968",79,"Mujeres",2013,194177
"969",80,"Hombres",2013,132578
"970",80,"Mujeres",2013,187470
"971",81,"Hombres",2013,118931
"972",81,"Mujeres",2013,172393
"973",82,"Hombres",2013,110074
"974",82,"Mujeres",2013,169188
"975",83,"Hombres",2013,96195
"976",83,"Mujeres",2013,152289
"977",84,"Hombres",2013,86265
"978",84,"Mujeres",2013,143824
"979",85,"Hombres",2013,72866
"980",85,"Mujeres",2013,126215
"981",86,"Hombres",2013,64664
"982",86,"Mujeres",2013,117637
"983",87,"Hombres",2013,53754
"984",87,"Mujeres",2013,103080
"985",88,"Hombres",2013,45219
"986",88,"Mujeres",2013,91963
"987",89,"Hombres",2013,37711
"988",89,"Mujeres",2013,78708
"989",90,"Hombres",2013,30086
"990",90,"Mujeres",2013,68321
"991",91,"Hombres",2013,23241
"992",91,"Mujeres",2013,53389
"993",92,"Hombres",2013,16285
"994",92,"Mujeres",2013,43129
"995",93,"Hombres",2013,10984
"996",93,"Mujeres",2013,30620
"997",94,"Hombres",2013,8046
"998",94,"Mujeres",2013,24863
"999",95,"Hombres",2013,5798
"1000",95,"Mujeres",2013,18260
"1001",96,"Hombres",2013,4255
"1002",96,"Mujeres",2013,13617
"1003",97,"Hombres",2013,2880
"1004",97,"Mujeres",2013,10221
"1005",98,"Hombres",2013,2085
"1006",98,"Mujeres",2013,7623
"1007",99,"Hombres",2013,1434
"1008",99,"Mujeres",2013,5192
"1009",100,"Hombres",2013,2603
"1010",100,"Mujeres",2013,9483
"1011",0,"Hombres",2012,245029
"1012",0,"Mujeres",2012,230574
"1013",1,"Hombres",2012,249398
"1014",1,"Mujeres",2012,234151
"1015",2,"Hombres",2012,255532
"1016",2,"Mujeres",2012,238626
"1017",3,"Hombres",2012,269087
"1018",3,"Mujeres",2012,252034
"1019",4,"Hombres",2012,259160
"1020",4,"Mujeres",2012,243003
"1021",5,"Hombres",2012,256800
"1022",5,"Mujeres",2012,241383
"1023",6,"Hombres",2012,250725
"1024",6,"Mujeres",2012,237047
"1025",7,"Hombres",2012,248744
"1026",7,"Mujeres",2012,233681
"1027",8,"Hombres",2012,243087
"1028",8,"Mujeres",2012,230865
"1029",9,"Hombres",2012,234185
"1030",9,"Mujeres",2012,221291
"1031",10,"Hombres",2012,231822
"1032",10,"Mujeres",2012,220249
"1033",11,"Hombres",2012,233150
"1034",11,"Mujeres",2012,218466
"1035",12,"Hombres",2012,226296
"1036",12,"Mujeres",2012,214567
"1037",13,"Hombres",2012,221025
"1038",13,"Mujeres",2012,206996
"1039",14,"Hombres",2012,220727
"1040",14,"Mujeres",2012,209240
"1041",15,"Hombres",2012,218121
"1042",15,"Mujeres",2012,207356
"1043",16,"Hombres",2012,218680
"1044",16,"Mujeres",2012,205767
"1045",17,"Hombres",2012,222306
"1046",17,"Mujeres",2012,208318
"1047",18,"Hombres",2012,232267
"1048",18,"Mujeres",2012,218001
"1049",19,"Hombres",2012,240797
"1050",19,"Mujeres",2012,227797
"1051",20,"Hombres",2012,242042
"1052",20,"Mujeres",2012,229183
"1053",21,"Hombres",2012,245980
"1054",21,"Mujeres",2012,236040
"1055",22,"Hombres",2012,253726
"1056",22,"Mujeres",2012,245719
"1057",23,"Hombres",2012,261250
"1058",23,"Mujeres",2012,255690
"1059",24,"Hombres",2012,269419
"1060",24,"Mujeres",2012,264764
"1061",25,"Hombres",2012,279407
"1062",25,"Mujeres",2012,276235
"1063",26,"Hombres",2012,293496
"1064",26,"Mujeres",2012,288972
"1065",27,"Hombres",2012,308023
"1066",27,"Mujeres",2012,303108
"1067",28,"Hombres",2012,322232
"1068",28,"Mujeres",2012,314941
"1069",29,"Hombres",2012,344775
"1070",29,"Mujeres",2012,334726
"1071",30,"Hombres",2012,362957
"1072",30,"Mujeres",2012,349645
"1073",31,"Hombres",2012,383367
"1074",31,"Mujeres",2012,367475
"1075",32,"Hombres",2012,395657
"1076",32,"Mujeres",2012,378498
"1077",33,"Hombres",2012,416273
"1078",33,"Mujeres",2012,393828
"1079",34,"Hombres",2012,423678
"1080",34,"Mujeres",2012,398078
"1081",35,"Hombres",2012,430449
"1082",35,"Mujeres",2012,405846
"1083",36,"Hombres",2012,428436
"1084",36,"Mujeres",2012,401743
"1085",37,"Hombres",2012,424076
"1086",37,"Mujeres",2012,399737
"1087",38,"Hombres",2012,413228
"1088",38,"Mujeres",2012,388991
"1089",39,"Hombres",2012,411163
"1090",39,"Mujeres",2012,387551
"1091",40,"Hombres",2012,402848
"1092",40,"Mujeres",2012,381825
"1093",41,"Hombres",2012,397581
"1094",41,"Mujeres",2012,377031
"1095",42,"Hombres",2012,390828
"1096",42,"Mujeres",2012,374579
"1097",43,"Hombres",2012,387215
"1098",43,"Mujeres",2012,372196
"1099",44,"Hombres",2012,386832
"1100",44,"Mujeres",2012,375153
"1101",45,"Hombres",2012,375921
"1102",45,"Mujeres",2012,365162
"1103",46,"Hombres",2012,371110
"1104",46,"Mujeres",2012,364065
"1105",47,"Hombres",2012,374710
"1106",47,"Mujeres",2012,369060
"1107",48,"Hombres",2012,356160
"1108",48,"Mujeres",2012,351258
"1109",49,"Hombres",2012,342834
"1110",49,"Mujeres",2012,340701
"1111",50,"Hombres",2012,333033
"1112",50,"Mujeres",2012,333327
"1113",51,"Hombres",2012,334224
"1114",51,"Mujeres",2012,335077
"1115",52,"Hombres",2012,323975
"1116",52,"Mujeres",2012,326127
"1117",53,"Hombres",2012,315570
"1118",53,"Mujeres",2012,319081
"1119",54,"Hombres",2012,306213
"1120",54,"Mujeres",2012,311660
"1121",55,"Hombres",2012,284826
"1122",55,"Mujeres",2012,290780
"1123",56,"Hombres",2012,275336
"1124",56,"Mujeres",2012,282280
"1125",57,"Hombres",2012,260514
"1126",57,"Mujeres",2012,270265
"1127",58,"Hombres",2012,260838
"1128",58,"Mujeres",2012,269275
"1129",59,"Hombres",2012,259319
"1130",59,"Mujeres",2012,267391
"1131",60,"Hombres",2012,240734
"1132",60,"Mujeres",2012,251389
"1133",61,"Hombres",2012,234401
"1134",61,"Mujeres",2012,246068
"1135",62,"Hombres",2012,241257
"1136",62,"Mujeres",2012,257367
"1137",63,"Hombres",2012,251852
"1138",63,"Mujeres",2012,268986
"1139",64,"Hombres",2012,228902
"1140",64,"Mujeres",2012,246288
"1141",65,"Hombres",2012,216753
"1142",65,"Mujeres",2012,236490
"1143",66,"Hombres",2012,225368
"1144",66,"Mujeres",2012,247342
"1145",67,"Hombres",2012,213145
"1146",67,"Mujeres",2012,235436
"1147",68,"Hombres",2012,208333
"1148",68,"Mujeres",2012,231554
"1149",69,"Hombres",2012,178614
"1150",69,"Mujeres",2012,199424
"1151",70,"Hombres",2012,162813
"1152",70,"Mujeres",2012,183575
"1153",71,"Hombres",2012,196203
"1154",71,"Mujeres",2012,226041
"1155",72,"Hombres",2012,127207
"1156",72,"Mujeres",2012,152372
"1157",73,"Hombres",2012,142785
"1158",73,"Mujeres",2012,171735
"1159",74,"Hombres",2012,156320
"1160",74,"Mujeres",2012,191544
"1161",75,"Hombres",2012,164892
"1162",75,"Mujeres",2012,209977
"1163",76,"Hombres",2012,157154
"1164",76,"Mujeres",2012,200656
"1165",77,"Hombres",2012,150511
"1166",77,"Mujeres",2012,197180
"1167",78,"Hombres",2012,147908
"1168",78,"Mujeres",2012,199271
"1169",79,"Hombres",2012,139863
"1170",79,"Mujeres",2012,193211
"1171",80,"Hombres",2012,126376
"1172",80,"Mujeres",2012,178667
"1173",81,"Hombres",2012,117863
"1174",81,"Mujeres",2012,176237
"1175",82,"Hombres",2012,103938
"1176",82,"Mujeres",2012,159895
"1177",83,"Hombres",2012,94272
"1178",83,"Mujeres",2012,152093
"1179",84,"Hombres",2012,80632
"1180",84,"Mujeres",2012,134655
"1181",85,"Hombres",2012,72258
"1182",85,"Mujeres",2012,126988
"1183",86,"Hombres",2012,60932
"1184",86,"Mujeres",2012,112637
"1185",87,"Hombres",2012,52067
"1186",87,"Mujeres",2012,101612
"1187",88,"Hombres",2012,44195
"1188",88,"Mujeres",2012,88496
"1189",89,"Hombres",2012,35754
"1190",89,"Mujeres",2012,78259
"1191",90,"Hombres",2012,28325
"1192",90,"Mujeres",2012,62245
"1193",91,"Hombres",2012,20270
"1194",91,"Mujeres",2012,51294
"1195",92,"Hombres",2012,13903
"1196",92,"Mujeres",2012,37253
"1197",93,"Hombres",2012,10547
"1198",93,"Mujeres",2012,30746
"1199",94,"Hombres",2012,7643
"1200",94,"Mujeres",2012,23328
"1201",95,"Hombres",2012,5788
"1202",95,"Mujeres",2012,17663
"1203",96,"Hombres",2012,4084
"1204",96,"Mujeres",2012,13561
"1205",97,"Hombres",2012,2973
"1206",97,"Mujeres",2012,10308
"1207",98,"Hombres",2012,2051
"1208",98,"Mujeres",2012,7263
"1209",99,"Hombres",2012,1457
"1210",99,"Mujeres",2012,5073
"1211",100,"Hombres",2012,2210
"1212",100,"Mujeres",2012,8553
"1213",0,"Hombres",2011,249568
"1214",0,"Mujeres",2011,234436
"1215",1,"Hombres",2011,255870
"1216",1,"Mujeres",2011,239057
"1217",2,"Hombres",2011,268942
"1218",2,"Mujeres",2011,251933
"1219",3,"Hombres",2011,258553
"1220",3,"Mujeres",2011,242700
"1221",4,"Hombres",2011,256415
"1222",4,"Mujeres",2011,240975
"1223",5,"Hombres",2011,250239
"1224",5,"Mujeres",2011,236650
"1225",6,"Hombres",2011,248290
"1226",6,"Mujeres",2011,233350
"1227",7,"Hombres",2011,242764
"1228",7,"Mujeres",2011,230434
"1229",8,"Hombres",2011,233699
"1230",8,"Mujeres",2011,220970
"1231",9,"Hombres",2011,231439
"1232",9,"Mujeres",2011,220005
"1233",10,"Hombres",2011,232277
"1234",10,"Mujeres",2011,217956
"1235",11,"Hombres",2011,225455
"1236",11,"Mujeres",2011,213907
"1237",12,"Hombres",2011,220066
"1238",12,"Mujeres",2011,206303
"1239",13,"Hombres",2011,219710
"1240",13,"Mujeres",2011,208391
"1241",14,"Hombres",2011,217027
"1242",14,"Mujeres",2011,206318
"1243",15,"Hombres",2011,217589
"1244",15,"Mujeres",2011,205069
"1245",16,"Hombres",2011,220774
"1246",16,"Mujeres",2011,207235
"1247",17,"Hombres",2011,230195
"1248",17,"Mujeres",2011,215993
"1249",18,"Hombres",2011,239409
"1250",18,"Mujeres",2011,225143
"1251",19,"Hombres",2011,240600
"1252",19,"Mujeres",2011,226079
"1253",20,"Hombres",2011,244667
"1254",20,"Mujeres",2011,232716
"1255",21,"Hombres",2011,252781
"1256",21,"Mujeres",2011,242247
"1257",22,"Hombres",2011,260305
"1258",22,"Mujeres",2011,252286
"1259",23,"Hombres",2011,268432
"1260",23,"Mujeres",2011,261763
"1261",24,"Hombres",2011,279308
"1262",24,"Mujeres",2011,273762
"1263",25,"Hombres",2011,293918
"1264",25,"Mujeres",2011,286924
"1265",26,"Hombres",2011,309063
"1266",26,"Mujeres",2011,301728
"1267",27,"Hombres",2011,323880
"1268",27,"Mujeres",2011,314036
"1269",28,"Hombres",2011,346895
"1270",28,"Mujeres",2011,334297
"1271",29,"Hombres",2011,365563
"1272",29,"Mujeres",2011,349619
"1273",30,"Hombres",2011,386407
"1274",30,"Mujeres",2011,367666
"1275",31,"Hombres",2011,398672
"1276",31,"Mujeres",2011,378761
"1277",32,"Hombres",2011,419356
"1278",32,"Mujeres",2011,394232
"1279",33,"Hombres",2011,426373
"1280",33,"Mujeres",2011,398306
"1281",34,"Hombres",2011,433043
"1282",34,"Mujeres",2011,406070
"1283",35,"Hombres",2011,430835
"1284",35,"Mujeres",2011,401820
"1285",36,"Hombres",2011,426337
"1286",36,"Mujeres",2011,399732
"1287",37,"Hombres",2011,415410
"1288",37,"Mujeres",2011,388934
"1289",38,"Hombres",2011,412989
"1290",38,"Mujeres",2011,387316
"1291",39,"Hombres",2011,404438
"1292",39,"Mujeres",2011,381556
"1293",40,"Hombres",2011,399463
"1294",40,"Mujeres",2011,376798
"1295",41,"Hombres",2011,392278
"1296",41,"Mujeres",2011,374353
"1297",42,"Hombres",2011,388776
"1298",42,"Mujeres",2011,371922
"1299",43,"Hombres",2011,387955
"1300",43,"Mujeres",2011,374859
"1301",44,"Hombres",2011,376973
"1302",44,"Mujeres",2011,364846
"1303",45,"Hombres",2011,372341
"1304",45,"Mujeres",2011,363903
"1305",46,"Hombres",2011,375964
"1306",46,"Mujeres",2011,368808
"1307",47,"Hombres",2011,357040
"1308",47,"Mujeres",2011,351374
"1309",48,"Hombres",2011,343845
"1310",48,"Mujeres",2011,340657
"1311",49,"Hombres",2011,334255
"1312",49,"Mujeres",2011,333336
"1313",50,"Hombres",2011,335401
"1314",50,"Mujeres",2011,335178
"1315",51,"Hombres",2011,325110
"1316",51,"Mujeres",2011,326248
"1317",52,"Hombres",2011,316767
"1318",52,"Mujeres",2011,319362
"1319",53,"Hombres",2011,307521
"1320",53,"Mujeres",2011,311722
"1321",54,"Hombres",2011,286133
"1322",54,"Mujeres",2011,291081
"1323",55,"Hombres",2011,276646
"1324",55,"Mujeres",2011,282502
"1325",56,"Hombres",2011,261829
"1326",56,"Mujeres",2011,270648
"1327",57,"Hombres",2011,262230
"1328",57,"Mujeres",2011,269548
"1329",58,"Hombres",2011,260799
"1330",58,"Mujeres",2011,267833
"1331",59,"Hombres",2011,242112
"1332",59,"Mujeres",2011,251745
"1333",60,"Hombres",2011,235911
"1334",60,"Mujeres",2011,246397
"1335",61,"Hombres",2011,242842
"1336",61,"Mujeres",2011,257722
"1337",62,"Hombres",2011,253801
"1338",62,"Mujeres",2011,269612
"1339",63,"Hombres",2011,230802
"1340",63,"Mujeres",2011,246895
"1341",64,"Hombres",2011,218580
"1342",64,"Mujeres",2011,237228
"1343",65,"Hombres",2011,227588
"1344",65,"Mujeres",2011,248146
"1345",66,"Hombres",2011,215542
"1346",66,"Mujeres",2011,236433
"1347",67,"Hombres",2011,210957
"1348",67,"Mujeres",2011,232668
"1349",68,"Hombres",2011,181179
"1350",68,"Mujeres",2011,200639
"1351",69,"Hombres",2011,165578
"1352",69,"Mujeres",2011,184893
"1353",70,"Hombres",2011,199862
"1354",70,"Mujeres",2011,227846
"1355",71,"Hombres",2011,130003
"1356",71,"Mujeres",2011,153926
"1357",72,"Hombres",2011,146257
"1358",72,"Mujeres",2011,173623
"1359",73,"Hombres",2011,160537
"1360",73,"Mujeres",2011,193905
"1361",74,"Hombres",2011,169897
"1362",74,"Mujeres",2011,213109
"1363",75,"Hombres",2011,162443
"1364",75,"Mujeres",2011,203941
"1365",76,"Hombres",2011,156226
"1366",76,"Mujeres",2011,200981
"1367",77,"Hombres",2011,154268
"1368",77,"Mujeres",2011,203627
"1369",78,"Hombres",2011,146368
"1370",78,"Mujeres",2011,198175
"1371",79,"Hombres",2011,133217
"1372",79,"Mujeres",2011,183992
"1373",80,"Hombres",2011,125254
"1374",80,"Mujeres",2011,182382
"1375",81,"Hombres",2011,111210
"1376",81,"Mujeres",2011,166361
"1377",82,"Hombres",2011,101712
"1378",82,"Mujeres",2011,159260
"1379",83,"Hombres",2011,87692
"1380",83,"Mujeres",2011,142316
"1381",84,"Hombres",2011,79595
"1382",84,"Mujeres",2011,135439
"1383",85,"Hombres",2011,67874
"1384",85,"Mujeres",2011,120999
"1385",86,"Hombres",2011,58759
"1386",86,"Mujeres",2011,110507
"1387",87,"Hombres",2011,50509
"1388",87,"Mujeres",2011,97239
"1389",88,"Hombres",2011,41462
"1390",88,"Mujeres",2011,87411
"1391",89,"Hombres",2011,33512
"1392",89,"Mujeres",2011,70387
"1393",90,"Hombres",2011,24518
"1394",90,"Mujeres",2011,59088
"1395",91,"Hombres",2011,16983
"1396",91,"Mujeres",2011,43594
"1397",92,"Hombres",2011,13148
"1398",92,"Mujeres",2011,36704
"1399",93,"Hombres",2011,9739
"1400",93,"Mujeres",2011,28474
"1401",94,"Hombres",2011,7448
"1402",94,"Mujeres",2011,22009
"1403",95,"Hombres",2011,5441
"1404",95,"Mujeres",2011,17258
"1405",96,"Hombres",2011,3928
"1406",96,"Mujeres",2011,13269
"1407",97,"Hombres",2011,2780
"1408",97,"Mujeres",2011,9475
"1409",98,"Hombres",2011,1977
"1410",98,"Mujeres",2011,6786
"1411",99,"Hombres",2011,1134
"1412",99,"Mujeres",2011,4247
"1413",100,"Hombres",2011,1956
"1414",100,"Mujeres",2011,7333
"1415",0,"Hombres",2010,255371
"1416",0,"Mujeres",2010,238603
"1417",1,"Hombres",2010,268851
"1418",1,"Mujeres",2010,251934
"1419",2,"Hombres",2010,257612
"1420",2,"Mujeres",2010,242192
"1421",3,"Hombres",2010,255705
"1422",3,"Mujeres",2010,240459
"1423",4,"Hombres",2010,249779
"1424",4,"Mujeres",2010,236184
"1425",5,"Hombres",2010,247742
"1426",5,"Mujeres",2010,232972
"1427",6,"Hombres",2010,242388
"1428",6,"Mujeres",2010,230228
"1429",7,"Hombres",2010,233391
"1430",7,"Mujeres",2010,220539
"1431",8,"Hombres",2010,230998
"1432",8,"Mujeres",2010,219797
"1433",9,"Hombres",2010,231419
"1434",9,"Mujeres",2010,217175
"1435",10,"Hombres",2010,224531
"1436",10,"Mujeres",2010,213152
"1437",11,"Hombres",2010,219108
"1438",11,"Mujeres",2010,205700
"1439",12,"Hombres",2010,218556
"1440",12,"Mujeres",2010,207298
"1441",13,"Hombres",2010,215919
"1442",13,"Mujeres",2010,205316
"1443",14,"Hombres",2010,216482
"1444",14,"Mujeres",2010,204392
"1445",15,"Hombres",2010,219534
"1446",15,"Mujeres",2010,206335
"1447",16,"Hombres",2010,228485
"1448",16,"Mujeres",2010,214765
"1449",17,"Hombres",2010,237223
"1450",17,"Mujeres",2010,223104
"1451",18,"Hombres",2010,238943
"1452",18,"Mujeres",2010,223470
"1453",19,"Hombres",2010,242889
